,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,4,3,1,75%,6.75,1.5,3.25,6.67,343.25,10.61,16.7,516,61.5%,41.5%,27%
Kai'Sa,3,2,1,66.7%,4.67,1.33,4.67,7,343.67,10,16,464,52.8%,26.4%,25%
Jhin,2,1,1,50%,6.5,1,7,13.5,427,10.11,20.4,483,58.7%,28.3%,25.1%
