,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,6,6,0,100%,7.17,1.83,6.83,7.64,313.17,9.68,16.2,502,80%,41%,25.9%
Ezreal,5,4,1,80%,5,1.2,5.6,8.83,257.8,9.51,13.2,486,71.6%,33.8%,24.9%
Lucian,2,2,0,100%,3,1.5,4.5,5,257,9.2,12.2,438,42.9%,17.1%,21.3%
Vayne,2,2,0,100%,8,1.5,4.5,8.33,287.5,9.45,14.5,477,62.5%,40%,23.7%
Viktor,2,2,0,100%,5.5,1,7.5,13,240,8.29,13,449,72.2%,30.6%,22%
Sivir,1,1,0,100%,3,2,14,8.5,307,9.87,14.2,458,77.3%,13.6%,22.7%
Tristana,1,1,0,100%,4,0,10,14,249,10.55,12.5,528,73.7%,21.1%,25.2%
Vladimir,1,1,0,100%,5,5,4,1.8,234,7.58,12.7,412,42.9%,23.8%,20.6%
Kalista,1,0,1,0%,3,6,8,1.83,314,8.74,13.9,388,61.1%,16.7%,22.4%
