,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Taric,2,2,0,100%,1.5,0,11,25,99,4.02,8.1,330,62.5%,7.5%,15.9%
Thresh,2,2,0,100%,2.5,1,18,20.5,30,1.23,7.4,304,68.3%,8.3%,13.7%
Galio,1,1,0,100%,2,6,12,2.33,53,1.82,8.5,290,58.3%,8.3%,14%
