,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,7,2,5,28.6%,2.29,1.71,2.71,2.92,349.71,9.6,14.8,405,63.6%,29.1%,24.1%
Aphelios,5,4,1,80%,4.6,1.2,6.6,9.33,335.2,9.54,15.8,450,70%,28.7%,24.4%
Kalista,3,1,2,33.3%,3,2,5,4,379,9.72,16.8,432,80%,30%,24.7%
Ashe,2,1,1,50%,2,2,6,4,316.5,9.48,13.5,405,80%,20%,23.6%
Kai'Sa,1,1,0,100%,6,2,5,5.5,389,10.11,18.5,481,73.3%,40%,24.5%
