,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kindred,1,1,0,100%,7,6,8,2.5,291,7.01,18.4,443,75%,35%,22.4%
Gragas,1,0,1,0%,3,6,9,2,186,5.37,11.3,327,75%,18.8%,18.7%
Skarner,1,0,1,0%,2,6,3,0.83,125,4.22,9.1,307,83.3%,33.3%,18.7%
Sylas,1,0,1,0%,1,4,8,2.25,231,5.6,13.9,337,56.3%,6.3%,17.9%
