,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,1,0,1,0%,2,6,1,0.5,164,6.53,8.2,326,60%,40%,21.6%
Kindred,1,0,1,0%,2,6,3,0.83,117,5.04,7.3,316,62.5%,25%,19.8%
Nidalee,1,0,1,0%,0,3,7,2.33,127,4.82,7.8,294,63.6%,0%,18.9%
