,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,2,0,2,0%,2.5,3.5,6.5,2.57,197.5,4.55,13.1,301,81.8%,22.7%,18.4%
Gragas,1,1,0,100%,3,2,9,6,212,5.79,13.7,374,66.7%,16.7%,18.7%
Sejuani,1,1,0,100%,5,1,11,16,155,5.96,10.5,405,66.7%,20.8%,19.9%
