,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,2,1,1,50%,2,2,7.5,4.75,160,5.45,10.1,343,86.4%,18.2%,19%
Gragas,1,1,0,100%,0,1,7,7,175,6.21,9.7,344,87.5%,0%,18.4%
Hecarim,1,1,0,100%,6,4,14,5,154,6.01,11.7,456,76.9%,23.1%,21.8%
Kindred,1,1,0,100%,3,3,13,5.33,172,6.74,11,430,84.2%,15.8%,20.6%
Aatrox,1,0,1,0%,3,4,6,2.25,216,5.71,13.8,365,64.3%,21.4%,20.6%
Lee Sin,1,0,1,0%,1,5,4,1,167,5.64,9.1,307,100%,20%,18.9%
Taliyah,1,0,1,0%,1,7,6,1,196,4.94,11.5,289,70%,10%,17.3%
