,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,3,1,2,33.3%,1.33,3,3.33,1.56,232.67,8.15,10.4,364,56%,16%,21.4%
Wukong,1,0,1,0%,0,3,1,0.33,230,7.01,10.4,318,33.3%,0%,21.3%
