,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Orianna,7,4,3,57.1%,4.14,2.57,5.43,3.72,322.57,9.98,14.5,448,79.8%,34.5%,25.5%
Syndra,3,2,1,66.7%,5.33,5.33,6.67,2.25,277.67,8.87,13.6,436,64.3%,28.6%,23.7%
Azir,2,2,0,100%,2.5,2,4,3.25,295,9.86,13.1,438,44.8%,17.2%,23.7%
Twisted Fate,2,2,0,100%,6,1.5,7.5,9,234.5,8.59,13.4,489,75%,33.3%,25.4%
Galio,1,1,0,100%,4,3,8,4,180,5.99,10.7,358,75%,25%,18.6%
Kassadin,1,1,0,100%,5,0,6,11,302,9.86,14.3,466,73.3%,33.3%,25%
Kog'Maw,1,0,1,0%,7,2,2,4.5,336,9.46,16.8,474,100%,77.8%,29.3%
LeBlanc,1,0,1,0%,1,4,2,0.75,286,8.16,12.3,352,30%,10%,22%
