,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,18,12,6,66.7%,4.22,1.5,5.56,6.52,390.28,11.1,16.7,474,78.6%,33.9%,26.8%
Kalista,8,6,2,75%,4.5,0.88,4,9.71,357.38,10.83,15.5,469,76.4%,40.4%,26%
Aphelios,4,3,1,75%,4,1.25,3.5,6,432.25,10.75,18.5,459,62.5%,33.3%,26.3%
Ezreal,3,3,0,100%,3,0.33,4,21,302.33,10.46,13,450,72.4%,31%,24.4%
Kai'Sa,3,2,1,66.7%,4.33,1,4.67,9,369.67,11.22,15.6,473,67.5%,32.5%,25.5%
Xayah,3,2,1,66.7%,4.67,0.67,1.33,9,379.33,11.32,16,477,54.5%,42.4%,27.2%
Cassiopeia,2,1,1,50%,4.5,2.5,4.5,3.6,303,9.73,13.6,438,75%,37.5%,24.9%
Varus,2,1,1,50%,4,2,4,4,319,10.66,13.9,465,76.2%,38.1%,26%
Senna,1,0,1,0%,2,0,9,11,122,3.18,11.4,298,91.7%,16.7%,17%
