,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,6,3,3,50%,2.17,2,7.33,4.75,238.67,8.02,12.2,409,66.3%,15.1%,22.1%
Yone,3,1,2,33.3%,4,4.67,3.67,1.64,330,8.66,15.1,396,62.2%,32.4%,23.7%
Galio,2,2,0,100%,3.5,1,6.5,10,250.5,7.96,12.4,394,66.7%,23.3%,20.6%
Zoe,2,2,0,100%,2.5,3,6,2.83,254,8.69,11.6,397,50%,14.7%,20%
Orianna,2,1,1,50%,1,3,3,1.33,296.5,9.38,12.4,393,42.1%,10.5%,22.3%
Akali,1,1,0,100%,3,3,5,2.67,205,7.44,11.3,409,40%,15%,20.4%
LeBlanc,1,0,1,0%,2,3,4,2,237,8.25,10.2,353,66.7%,22.2%,22.3%
