,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Galio,2,1,1,50%,0.5,3,11,3.83,33.5,1.2,6.5,234,82.1%,3.6%,13.1%
Leona,1,1,0,100%,2,1,14,16,44,1.38,9.3,290,57.1%,7.1%,14%
Alistar,1,0,1,0%,0,3,2,0.67,34,1.02,6.2,185,40%,0%,11.3%
Thresh,1,0,1,0%,1,3,6,2.33,37,1.09,7.3,214,77.8%,11.1%,13.1%
