,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,2,1,1,50%,1,2.5,8,3.6,239,8.25,11.1,384,78.3%,8.7%,21.7%
Galio,1,0,1,0%,1,3,10,3.67,281,7.53,12.6,337,100%,9.1%,20.3%
Orianna,1,0,1,0%,5,3,2,2.33,287,7.81,13.3,361,77.8%,55.6%,21.6%
Sett,1,0,1,0%,1,3,2,1,209,6.72,9.3,300,75%,25%,19.3%
Syndra,1,0,1,0%,1,4,4,1.25,193,7.59,8.3,327,83.3%,16.7%,21.6%
