,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,1,1,0,100%,5,2,11,8,325,9.75,15,451,84.2%,26.3%,23%
Ekko,1,1,0,100%,5,2,4,4.5,254,8.87,12.7,444,69.2%,38.5%,22.5%
Sett,1,1,0,100%,3,4,10,3.25,230,7.25,11.6,366,68.4%,15.8%,19.1%
