,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sett,6,4,2,66.7%,2.17,2.5,8.67,4.33,191.83,5.14,11.9,319,73%,14.6%,17.1%
Nidalee,5,4,1,80%,5,1.8,8.2,7.33,202,6.52,12.2,393,82.5%,31.3%,21.1%
Graves,4,2,2,50%,1.5,1.5,5.5,4.67,255.75,7.5,12.5,366,68.3%,14.6%,20.3%
Olaf,3,1,2,33.3%,1.33,2.33,2.67,1.71,189.33,5.75,10.4,317,63.2%,21.1%,19%
Lee Sin,3,0,3,0%,3.33,3,3.67,2.33,186,5.53,10.8,322,87.5%,41.7%,19.5%
Shen,2,2,0,100%,2.5,1.5,11.5,9.33,246,5.34,14.9,325,73.7%,13.2%,17.8%
Evelynn,1,1,0,100%,3,4,10,3.25,201,5.58,11.7,324,72.2%,16.7%,17.6%
Skarner,1,1,0,100%,0,1,12,12,143,5.35,9.2,344,66.7%,0%,17.5%
