,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Camille,2,1,1,50%,4,3.5,5.5,2.71,248.5,8.07,12.5,405,57.6%,24.2%,22%
Renekton,2,1,1,50%,2,2.5,5,2.8,241.5,8.1,11.5,386,50%,14.3%,21.4%
Malphite,1,0,1,0%,2,1,4,6,240,7.08,12,355,66.7%,22.2%,21.7%
