,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,6,3,3,50%,0.83,2,9.67,5.25,58.67,1.9,8.3,270,79.7%,6.3%,14.8%
Taric,1,1,0,100%,0,1,9,9,55,1.63,8.6,256,81.8%,0%,13%
