,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kalista,3,1,2,33.3%,2.33,1.33,4,4.75,282.67,9.02,12.3,393,57.6%,21.2%,23.5%
Ashe,2,0,2,0%,3.5,3.5,3,1.86,240.5,8.9,10.4,385,81.3%,43.8%,24.4%
Senna,1,0,1,0%,0,3,3,1,200,6.55,9.7,317,75%,0%,20.4%
