,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Alistar,6,0,6,0%,0.17,3.83,5,1.35,58,1.73,7.8,232,66%,2.1%,14.2%
Rakan,4,1,3,25%,0,2.75,5.5,2,18.25,0.55,7.3,221,78.6%,0%,13.5%
Braum,4,0,4,0%,0.25,2.75,6.75,2.55,79.5,1.98,10,249,68.3%,2.4%,14.6%
Tahm Kench,3,0,3,0%,0,2.33,3.33,1.43,72.67,2.13,8.4,247,41.7%,0%,14.5%
Thresh,3,0,3,0%,0,2.67,1.67,0.63,43.33,1.32,6.2,188,62.5%,0%,12.3%
Taric,2,0,2,0%,0,3.5,0,0,50.5,1.8,7.3,261,0%,0%,16.7%
