,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,1,1,0,100%,5,2,9,7,232,7.52,13.2,429,48.3%,17.2%,20.4%
Olaf,1,1,0,100%,15,1,11,26,135,6.88,12.2,620,72.2%,41.7%,26.9%
Sejuani,1,1,0,100%,6,1,10,16,99,6.17,7.2,451,55.2%,20.7%,20.4%
Zac,1,1,0,100%,5,0,13,18,156,6.4,9.6,395,85.7%,23.8%,20.3%
