,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Blitzcrank,2,2,0,100%,1,1.5,8,6,24.5,0.78,7.6,243,46.2%,5.1%,12.3%
Thresh,2,0,2,0%,0.5,3.5,4.5,1.43,37,1.2,6.3,204,90.9%,9.1%,13.2%
Rakan,1,1,0,100%,0,2,11,5.5,30,0.82,8.7,238,68.8%,0%,12.9%
Pantheon,1,0,1,0%,1,3,3,1.33,22,0.73,6.4,213,66.7%,16.7%,13.9%
