,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Camille,3,2,1,66.7%,4,2.33,3,3,236.33,8.02,12.7,431,46.7%,26.7%,22.9%
Jax,1,1,0,100%,2,1,2,4,368,11.9,16.6,535,57.1%,28.6%,29.4%
Aatrox,1,0,1,0%,1,5,8,1.8,196,5.99,10.2,311,90%,10%,19.2%
Ryze,1,0,1,0%,2,2,1,1.5,324,9.83,13.2,402,30%,20%,24.7%
