,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,3,0,3,0%,3,2,2.67,2.83,345,9.98,14.6,421,60.7%,32.1%,25.7%
Ezreal,1,1,0,100%,8,1,8,16,286,8.18,16.4,469,76.2%,38.1%,24.5%
Jhin,1,1,0,100%,4,0,5,9,300,10.57,13.9,488,64.3%,28.6%,25.2%
