,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,1,1,0,100%,1,1,14,15,127,4.55,9.2,331,93.8%,6.3%,17%
Gragas,1,0,1,0%,1,2,1,1,141,5.27,8.2,308,28.6%,14.3%,19.6%
Sejuani,1,0,1,0%,1,4,2,0.75,158,4.69,9,267,75%,25%,17%
Skarner,1,0,1,0%,1,3,0,0.33,132,4.79,8.2,296,100%,100%,19%
