,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sylas,3,1,2,33.3%,2.67,4,5,1.92,161.67,5.02,10.3,320,65.7%,22.9%,18.9%
Gragas,2,1,1,50%,0.5,3,7,2.5,138.5,4.52,9,294,53.6%,3.6%,16.5%
Olaf,2,1,1,50%,2.5,1.5,3,3.67,136.5,4.49,9.2,304,61.1%,27.8%,18%
Rek'Sai,2,1,1,50%,3.5,1.5,3,4.33,111,5.35,7.6,365,65%,35%,20.4%
Taliyah,2,1,1,50%,1.5,3.5,5,1.86,189,5.69,11.1,335,81.3%,18.8%,18.7%
Lee Sin,1,1,0,100%,2,5,9,2.2,234,5.09,15.7,341,78.6%,14.3%,19.1%
Trundle,1,1,0,100%,3,0,4,7,130,4.9,9.2,345,58.3%,25%,18.4%
Sejuani,1,0,1,0%,2,5,13,3,171,4.77,11.3,316,83.3%,11.1%,18.3%
