,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,3,2,1,66.7%,3.67,3.33,10.67,4.3,165,4.53,11.8,323,68.3%,17.5%,17.8%
Sejuani,2,2,0,100%,3,1.5,9.5,8.33,186.5,5.05,11.9,323,64.1%,15.4%,17.3%
Kindred,2,1,1,50%,5.5,1.5,6,7.67,232.5,6.81,13.5,394,79.3%,37.9%,21.5%
Graves,1,1,0,100%,6,2,14,10,236,6.44,15.1,412,87%,26.1%,21.7%
Karthus,1,1,0,100%,7,1,8,15,230,6.87,14.1,422,65.2%,30.4%,21.4%
Rek'Sai,1,1,0,100%,8,0,3,11,237,7.15,14.2,429,64.7%,47.1%,22.5%
Sylas,1,1,0,100%,7,1,10,17,140,5.5,10.2,400,63%,25.9%,19.6%
