,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
LeBlanc,1,1,0,100%,4,0,3,7,229,9.46,10.4,428,36.8%,21.1%,21.1%
Vladimir,1,1,0,100%,4,0,8,12,312,8.08,15.7,406,80%,26.7%,21.7%
Akali,1,0,1,0%,3,5,1,0.8,226,7.69,9.8,334,100%,75%,21.7%
Irelia,1,0,1,0%,2,4,4,1.5,306,8.54,13.5,376,54.5%,18.2%,21.6%
Lissandra,1,0,1,0%,0,4,5,1.25,283,7.08,12.1,304,55.6%,0%,18.4%
Sylas,1,0,1,0%,2,2,4,3,265,7.97,11.5,347,66.7%,22.2%,21.3%
