,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Volibear,1,1,0,100%,4,0,6,10,147,5.76,9.6,377,52.6%,21.1%,17.5%
Karthus,1,0,1,0%,3,4,2,1.25,250,7.04,12.4,350,100%,60%,23.3%
Olaf,1,0,1,0%,1,2,1,1,169,5.82,8.5,292,66.7%,33.3%,18.3%
