,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,13,10,3,76.9%,1.38,1.15,7.08,7.33,207.23,5.62,11.6,314,71%,11.6%,17.4%
Trundle,7,6,1,85.7%,1.14,1.14,9.43,9.25,165,4.88,10.3,305,74%,8%,16.8%
Olaf,7,5,2,71.4%,2.29,1,8,10.29,179.57,5.39,10.9,326,79.1%,17.6%,17.7%
Diana,2,1,1,50%,2.5,1.5,2.5,3.33,170.5,5.41,10,317,76.9%,38.5%,18.6%
Rek'Sai,2,1,1,50%,0.5,3,4.5,1.67,201.5,5.53,10.4,285,71.4%,7.1%,17.4%
Nidalee,1,1,0,100%,2,1,9,11,240,6.88,12,343,78.6%,14.3%,18.7%
Jarvan IV,1,0,1,0%,0,2,4,2,223,5.96,10.7,286,66.7%,0%,17.8%
Sylas,1,0,1,0%,1,2,2,1.5,180,5.03,9.8,273,100%,33.3%,17.8%
Xin Zhao,1,0,1,0%,2,5,2,0.8,152,4.47,9.2,270,80%,40%,17.2%
