,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,6,6,0,100%,4.17,0.83,6.67,13,295,9.49,14.3,458,60.2%,23.1%,23.8%
Senna,3,3,0,100%,6.67,0,7,41,216.67,7.12,13.4,441,93.2%,45.5%,23.3%
Varus,3,3,0,100%,5,1.67,6.67,7,340,10.3,15.8,477,70%,30%,25.3%
Miss Fortune,3,2,1,66.7%,4.67,1.33,5,7.25,307.33,10.51,14,479,72.5%,35%,26.2%
Syndra,2,2,0,100%,3.5,0.5,5,17,267,8.9,13,434,53.1%,21.9%,21.8%
Ezreal,1,1,0,100%,6,1,3,9,369,10.45,16.3,461,64.3%,42.9%,24.9%
