,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,3,2,1,66.7%,5.33,3,4.67,3.33,248,8.18,12.5,411,61.2%,32.7%,22.8%
Twisted Fate,3,0,3,0%,1.33,3.33,4.67,1.8,238.67,8.5,11.1,394,69.2%,15.4%,23.6%
Galio,2,1,1,50%,3,3,12,5,212,6.24,11.6,342,71.4%,14.3%,18.3%
Orianna,1,1,0,100%,4,3,6,3.33,295,9.32,13.2,418,52.6%,21.1%,21.6%
Azir,1,0,1,0%,3,6,6,1.5,260,8.96,11.2,386,90%,30%,25%
Zoe,1,0,1,0%,2,5,5,1.4,280,7.45,12.9,343,100%,28.6%,21.4%
