,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,2,0,2,0%,0,1,0.5,0.5,69,2.05,7.8,231,50%,0%,13.6%
Shen,1,1,0,100%,0,0,6,6,93,2.68,9.6,277,50%,0%,13.8%
Volibear,1,0,1,0%,0,6,3,0.5,50,1.73,5.7,196,75%,0%,12.7%
