,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,7,7,0,100%,4,1.57,8.29,7.82,190.14,5.99,11.5,361,71.1%,23.1%,18.8%
Lee Sin,7,6,1,85.7%,3.71,2.14,7,5,167.29,5.7,10.6,362,78.9%,27.4%,19.6%
Elise,2,2,0,100%,4,1,5,9,182.5,6.43,10.9,384,54.5%,24.2%,19.3%
Olaf,1,1,0,100%,4,3,9,4.33,320,7.02,17.7,388,72.2%,22.2%,21.5%
Pantheon,1,1,0,100%,6,0,8,14,197,6.6,12.7,425,66.7%,28.6%,19.7%
