,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nocturne,3,3,0,100%,6,2,10.33,8.17,208,7.01,12.5,420,72.1%,26.5%,20.9%
Kindred,2,2,0,100%,2.5,2.5,8.5,4.4,196,6.32,11.7,378,62.9%,14.3%,19.3%
Pantheon,2,1,1,50%,3,4.5,5.5,1.89,170.5,5.79,10.1,341,70.8%,25%,19.6%
Gragas,1,1,0,100%,4,2,10,7,168,5.43,11.1,360,58.3%,16.7%,17.6%
Jarvan IV,1,1,0,100%,2,4,9,2.75,168,5.92,10.2,358,68.8%,12.5%,18.6%
Olaf,1,1,0,100%,6,3,11,5.67,219,7.05,12.9,416,77.3%,27.3%,20.7%
