,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kindred,4,4,0,100%,2.5,1.75,6.5,5.14,199.25,6.14,11.5,354,56.3%,15.6%,18.7%
Graves,3,3,0,100%,4.67,0.67,5.33,15,208.33,7.16,11.7,403,69.8%,32.6%,20.3%
Lillia,2,0,2,0%,1,4,3.5,1.13,209,5.95,10.9,310,64.3%,14.3%,18.9%
Nidalee,1,1,0,100%,1,3,10,3.67,254,6.73,12.8,339,64.7%,5.9%,18.5%
Lee Sin,1,0,1,0%,2,7,7,1.29,211,5.3,12.2,306,69.2%,15.4%,17.6%
