,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,5,2,3,40%,0.6,3.4,5.6,1.82,41.6,1.24,7.3,218,68.9%,6.7%,12.7%
Tahm Kench,4,2,2,50%,0.75,4,6.25,1.75,82.25,2.17,9,238,62.2%,6.7%,13.8%
Yuumi,3,3,0,100%,0.33,0.33,13.33,41,8.33,0.23,8.9,248,85.4%,2.1%,13.2%
Lux,2,2,0,100%,2,2,14,8,11.5,0.26,11.2,257,94.1%,11.8%,13.2%
Taric,2,1,1,50%,1,2,8,4.5,68,2.46,7,254,81.8%,9.1%,14.6%
Galio,1,0,1,0%,0,2,4,2,48,1.62,5.9,198,100%,0%,12.8%
Gragas,1,0,1,0%,0,2,2,1,15,0.6,4.8,193,28.6%,0%,12.3%
