,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,3,2,1,66.7%,2,1.33,7,6.75,177,4.57,11.3,293,58.7%,13%,16.1%
Olaf,2,2,0,100%,4.5,0.5,11.5,32,182,6.38,11.3,397,65.3%,18.4%,18.1%
Lee Sin,1,0,1,0%,3,1,4,7,186,5.25,10.5,297,70%,30%,18.1%
Volibear,1,0,1,0%,0,4,5,1.25,211,4.25,12.5,251,41.7%,0%,15.2%
