,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,6,2,4,33.3%,1.67,2.17,5,3.08,154.83,4.68,9.8,297,70.2%,17.5%,17.9%
Gragas,3,3,0,100%,1.33,1,7,8.33,166,4.98,10.4,311,59.5%,9.5%,16.4%
Jarvan IV,3,2,1,66.7%,0.33,2,6.67,3.5,162,4.67,9.6,277,63.6%,3%,16.2%
Sejuani,3,1,2,33.3%,2.33,2.33,8.33,4.57,159.67,4.99,10.2,317,84.2%,18.4%,18.4%
Olaf,2,1,1,50%,1.5,3,6,2.5,165,4.88,9.7,288,71.4%,14.3%,17.4%
Pantheon,1,0,1,0%,2,2,3,2.5,123,4.45,9.2,332,83.3%,33.3%,19.9%
