,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,3,2,1,66.7%,1.33,2,7,4.17,173.33,5.85,10.3,346,78.1%,12.5%,19.1%
Jarvan IV,3,2,1,66.7%,2.67,1.33,12.33,11.25,144,5.48,9.7,371,90%,16%,19.3%
Sejuani,3,1,2,33.3%,1.33,3,7,2.78,156.67,4.89,10.1,314,86.2%,13.8%,18.3%
Nidalee,1,1,0,100%,5,1,8,13,195,6.77,11.8,410,81.3%,31.3%,20.6%
Olaf,1,1,0,100%,4,1,7,11,203,5.92,13,379,55%,20%,19.4%
Rek'Sai,1,1,0,100%,5,1,5,10,201,6.67,12.8,425,52.6%,26.3%,21.7%
Jax,1,0,1,0%,1,2,6,3.5,254,6.11,13.9,335,63.6%,9.1%,19.6%
