,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rumble,2,1,1,50%,4,2.5,8,4.8,309,7.96,15.4,396,85.7%,28.6%,21.8%
Zoe,2,1,1,50%,2.5,1.5,1,2.33,303.5,9.67,12.4,396,35%,25%,22%
Sett,1,0,1,0%,2,4,4,1.5,327,8.59,13.6,358,85.7%,28.6%,22%
