,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
LeBlanc,4,2,2,50%,4.5,1,3,7.5,304.5,9.47,13.5,420,56.6%,34%,23.6%
Aatrox,1,1,0,100%,1,1,3,4,359,10.2,14.7,417,44.4%,11.1%,21.4%
Zoe,1,1,0,100%,5,1,4,9,258,8.51,12.6,417,52.9%,29.4%,21.5%
Gangplank,1,0,1,0%,2,3,2,1.33,357,10.21,15.5,442,66.7%,33.3%,26.7%
Irelia,1,0,1,0%,6,2,2,4,415,10.11,19.3,469,66.7%,50%,25.9%
Kalista,1,0,1,0%,1,4,0,0.25,294,9.62,11.5,376,33.3%,33.3%,23.9%
