,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
155,TRLH1/1000050045,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050045?gameHash=0fc0e7cb7e2f20c0&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-17 20:04:22,1,,200,Red,team,,TSM,,Kassadin,Kha'Zix,Elise,,,2848,0,9,17,20,9,17,1,0,0,0,1,,,,0.1896,0.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,3.0,0.0,4.0,11.0,0.0,0.0,0,5,74870,1577.3174,,2820.1053,0.0,119,2.507,33,0.6952,9,0,0.0,65847,37271,785.2037,,47673,-0.196476,,1120,169,152,17,27.1559,12354,15351,221,13267,15634,242,-913,-283,-21,0,0,0,0,0,0,20513,27142,382,22112,26272,407,-1599,870,-25,4,9,2,2,5,4
202,TRLH1/1000050100,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050100?gameHash=ee44f4c5ef10daed&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-18 00:40:58,1,,100,Blue,team,,TSM,,Yasuo,Riven,Hecarim,,,2358,1,26,17,52,26,17,4,0,0,0,1,,,,0.6616,1.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,2.0,1.0,1.0,2,0,104890,2668.9567,,4026.3613,0.0,114,2.9008,22,0.5598,3,0,0.0,81234,57313,1458.3461,,53025,0.168157,,1034,221,144,77,31.9338,13709,18529,282,13406,17035,257,303,1494,25,1,1,1,1,2,1,23757,31942,470,20740,26759,392,3017,5183,78,5,4,3,3,8,5
251,TRLH1/1000040155,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000040155?gameHash=fa0edfb5c9219b57&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-18 21:55:08,1,,200,Red,team,,TSM,,Kassadin,Gragas,Dr. Mundo,,,1368,1,19,3,33,19,3,3,1,0,0,1,,,,0.8333,0.9649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,2,0,41897,1837.5877,,2050.6579,0.0,46,2.0175,6,0.2632,6,0,0.0,46217,31701,1390.3947,,31350,0.41465,,489,95,71,24,25.614,13087,15524,215,12667,14839,224,420,685,-9,2,1,1,1,2,2,22731,26276,375,18933,25510,395,3798,766,-20,5,8,1,1,2,5
322,TRLH1/1000050232,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000050232?gameHash=223cf2ae06b5c911&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-19 22:53:41,1,,100,Blue,team,,TSM,,Akali,Pantheon,Gragas,,,2133,1,17,7,35,17,7,3,0,0,0,0,,,,0.4782,0.6751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,1,0,69989,1968.7482,,2813.2771,0.0,84,2.3629,16,0.4501,7,0,0.0,65939,44156,1242.0816,,41930,0.130508,,876,177,145,32,29.6203,13477,18818,305,12454,18091,279,1023,727,26,0,0,0,0,0,0,21587,30330,484,20138,29556,460,1449,774,24,0,0,1,1,2,0
478,TRLH1/1000060034,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060034?gameHash=95e3f783a9e0fc49&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-25 22:59:18,1,,100,Blue,team,,TSM,,Nidalee,Dr. Mundo,Elise,,,2319,1,23,12,45,23,12,2,0,0,0,1,,,,0.5951,0.9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,4,0,104398,2701.1125,,3081.1125,0.0,81,2.0957,22,0.5692,7,0,0.0,72761,49211,1273.2471,,42415,0.047303,,892,173,121,52,27.555,12960,18911,297,12996,17624,275,-36,1287,22,0,0,0,0,0,0,20383,30499,463,21677,29516,460,-1294,983,3,2,2,2,2,3,2
527,TRLH1/1000060068,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060068?gameHash=059b74f5bb2e20a6&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-01-26 21:12:50,1,,200,Red,team,,TSM,,Kassadin,Kha'Zix,Thresh,,,1820,1,18,6,33,18,6,2,0,0,0,1,,,,0.5934,0.7912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,2,0,59206,1951.8462,,2412.7582,0.0,83,2.7363,12,0.3956,6,0,0.0,61611,42801,1411.022,,38273,0.296506,,831,145,114,31,32.1758,13693,19176,284,12507,18047,279,1186,1129,5,2,1,0,0,0,2,23443,30920,444,18453,27922,424,4990,2998,20,5,6,0,0,0,5
670,TRLH1/1000060103,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060103?gameHash=f25852ca48e14d21&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-02-01 19:54:36,1,,100,Blue,team,,TSM,,Kayle,Dr. Mundo,Olaf,,,1880,1,7,1,14,7,1,0,0,0,0,1,,,,0.2234,0.2553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,2,0,34609,1104.5426,,2109.9255,0.0,63,2.0106,10,0.3191,6,0,0.0,58904,39524,1261.4043,,32290,-0.00448049,,879,155,119,36,33.0,13237,17539,257,12661,17195,240,576,344,17,0,0,0,0,0,0,22667,29077,438,18975,27631,404,3692,1446,34,3,4,0,0,0,3
778,TRLH1/1000070173,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000070173?gameHash=79e239e3a34f9c80&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-02-02 23:33:01,1,,100,Blue,team,,TSM,,Kha'Zix,Jinx,Thresh,,,2228,1,16,7,48,16,7,2,0,0,0,1,,,,0.4309,0.6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,4.0,1.0,1.0,2,0,64512,1737.307,,2297.1544,0.0,105,2.8276,12,0.3232,9,0,0.0,65872,43186,1162.9982,,45855,0.176265,,845,170,135,35,27.3339,12960,18410,295,13198,17389,272,-238,1021,23,0,0,0,0,0,0,20243,29011,445,20430,27956,433,-187,1055,12,1,1,1,1,1,1
947,TRLH1/1000060203,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060203?gameHash=a9681c931b28162c&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-02-08 22:04:38,1,,200,Red,team,,TSM,,Kassadin,Dr. Mundo,Hecarim,,,2172,1,31,17,75,31,17,6,0,0,0,0,,,,0.8564,1.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,0,0,106012,2928.5083,,2828.9779,0.0,82,2.2652,20,0.5525,7,0,0.0,68478,46324,1279.6685,,46935,0.154612,,843,154,124,30,27.5414,13128,18779,287,12626,17166,242,502,1613,45,1,0,1,1,1,1,20302,29860,437,21668,28351,382,-1366,1509,55,4,4,6,6,10,4
1007,TRLH1/1000060243,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000060243?gameHash=81694bdcc922ef6c&amp;amp;tab=overview&amp;tab=overview,NA LCS,2014,Spring,0,2014-02-09 21:00:20,1,,200,Red,team,,TSM,,Kassadin,Pantheon,Elise,,,1779,1,16,6,49,16,6,2,1,1,0,0,,,,0.5396,0.742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,2,0,66266,2234.941,,2658.3811,0.0,65,2.1922,8,0.2698,6,0,0.0,58866,40446,1364.1147,,32307,0.153441,,737,124,98,26,29.0388,14038,17223,272,13002,17379,264,1036,-156,8,1,4,1,1,1,1,22412,29580,459,19956,28797,445,2456,783,14,2,5,2,2,3,2
