,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,6,5,1,83.3%,1.83,1.67,6.33,4.9,151.67,5.21,9,311,59.8%,13.4%,16.6%
Lee Sin,3,2,1,66.7%,4.33,2.33,5.33,4.14,144.67,4.69,10.3,333,60.4%,27.1%,18.3%
Olaf,2,2,0,100%,4,4.5,6,2.22,158.5,5.23,10.5,345,58.8%,23.5%,18.2%
Rek'Sai,2,2,0,100%,3.5,2.5,9.5,5.2,153,5.04,10.3,339,63.4%,17.1%,17.5%
Elise,2,1,1,50%,3,2,6.5,4.75,143.5,4.79,10,334,73.1%,23.1%,19%
Taliyah,1,1,0,100%,4,2,9,6.5,189,6.3,10.8,361,65%,20%,18.8%
Evelynn,1,0,1,0%,17,8,10,3.38,204,4.88,18.2,435,87.1%,54.8%,22.3%
Qiyana,1,0,1,0%,0,2,0,0,195,4.58,10.7,251,0%,0%,16.6%
