,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,2,2,0,100%,3,1.5,17.5,13.67,164.5,5.23,12.3,390,80.4%,11.8%,19.7%
Gragas,1,1,0,100%,3,6,9,2,181,4.59,12.2,311,54.5%,13.6%,16.4%
Jarvan IV,1,1,0,100%,5,2,18,11.5,155,4.09,13.1,347,92%,20%,18.6%
Sylas,1,0,1,0%,6,4,11,4.25,178,4.99,12.5,351,70.8%,25%,20.2%
Taliyah,1,0,1,0%,0,5,1,0.2,91,5.03,5.2,290,100%,0%,20.4%
