,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Taliyah,2,1,1,50%,10,4,4.5,3.63,195.5,5.65,13.6,393,82.9%,57.1%,22.7%
Kindred,1,1,0,100%,10,0,4,14,222,6.78,14.9,456,63.6%,45.5%,23.6%
Gragas,1,0,1,0%,0,6,6,1,118,3.91,7.7,256,75%,0%,17%
Jarvan IV,1,0,1,0%,3,4,6,2.25,106,4.53,7.5,319,100%,33.3%,20.3%
Sylas,1,0,1,0%,0,4,2,0.5,75,3.25,5.4,234,50%,0%,17.6%
