,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,11,6,5,54.5%,0.91,2.55,7.82,3.43,138.55,4.23,9.7,295,82.1%,8.5%,16.5%
Sejuani,5,4,1,80%,1.2,2,7.6,4.4,137.8,4.3,9.7,303,64.7%,8.8%,15.9%
Lee Sin,5,2,3,40%,1.2,3.8,6.2,1.95,170.6,4.96,10.7,310,66.1%,10.7%,17.5%
Sylas,4,3,1,75%,1.75,1,3,4.75,168.25,5.18,10.6,326,59.4%,21.9%,17.3%
Rek'Sai,4,2,2,50%,1.25,3.25,5,1.92,166.75,4.98,10.3,308,64.1%,12.8%,17.9%
Olaf,3,3,0,100%,2,1.33,4.67,5,187.67,5.72,11.6,353,48.8%,14.6%,17.8%
Xin Zhao,2,2,0,100%,3,2,4.5,3.75,157.5,5.06,10.5,337,57.7%,23.1%,17.3%
Skarner,2,1,1,50%,0,3,6.5,2.17,139,4.25,8.9,272,61.9%,0%,15.7%
Elise,1,0,1,0%,2,8,5,0.88,136,3.99,9,264,87.5%,25%,16.7%
