,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,2,2,0,100%,0.5,2,13.5,7,26.5,0.68,8.9,228,70%,2.5%,12.7%
Rakan,2,2,0,100%,1,2,15,8,35.5,0.85,9.9,237,76.2%,4.8%,13.1%
Thresh,2,2,0,100%,0.5,1.5,12.5,8.67,27,0.79,8,233,81.3%,3.1%,12.9%
Braum,2,1,1,50%,0,2,8.5,4.25,24.5,0.78,6.9,221,89.5%,0%,13.3%
Tahm Kench,1,1,0,100%,0,1,11,11,31,1,7.4,239,68.8%,0%,12.8%
Wukong,1,0,1,0%,2,4,3,1.25,255,7.42,11.9,347,45.5%,18.2%,21.1%
