,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,5,3,2,60%,2.2,1.8,3,2.89,337.8,10.4,14.1,435,52%,22%,24.2%
Senna,4,3,1,75%,3.75,1.5,7,7.17,231.25,6.85,12.8,378,74.1%,25.9%,21.4%
Ezreal,2,1,1,50%,5,2,3,4,326.5,9.33,14.5,414,84.2%,52.6%,26.3%
Draven,2,0,2,0%,2,3,6.5,2.83,354,9.54,16.5,444,89.5%,21.1%,26.8%
Xayah,2,0,2,0%,1,2.5,0.5,0.6,299.5,9.46,11.8,373,27.3%,18.2%,23.7%
Kalista,1,1,0,100%,5,0,5,10,276,11.12,13.9,559,62.5%,31.3%,28.3%
Syndra,1,1,0,100%,3,0,14,17,284,10.07,13.4,473,85%,15%,23.5%
Miss Fortune,1,0,1,0%,3,2,0,1.5,309,8.66,13.1,367,75%,75%,25%
