,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,4,3,1,75%,2.75,0.5,6.75,19,212.5,8.22,10.8,417,61.3%,17.7%,22.7%
Aatrox,3,2,1,66.7%,4.67,1.67,5,5.8,253,8.04,12.9,411,82.9%,40%,23.4%
Akali,2,2,0,100%,6.5,2.5,5.5,4.8,202.5,6.83,11.4,383,60%,32.5%,20.9%
Ornn,2,0,2,0%,0.5,3,8.5,3,241.5,6.42,11.9,317,72%,4%,19.4%
Maokai,1,0,1,0%,0,4,3,0.75,234,6.17,11.9,314,75%,0%,20.4%
