,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,4,2,2,50%,2.5,2,7.25,4.88,188.75,5.22,11.9,329,65%,16.7%,17.9%
Jarvan IV,3,2,1,66.7%,1.33,2.67,11.67,4.88,150.67,4.39,10.4,305,88.6%,9.1%,16.4%
Nocturne,3,2,1,66.7%,0.67,1.67,6.33,4.2,208.67,5.65,12.2,330,60%,5.7%,17.7%
Karthus,2,2,0,100%,6.5,1.5,8.5,10,255.5,6.42,15.3,385,76.9%,33.3%,19.2%
Sejuani,2,1,1,50%,2,2.5,8,4,176.5,4.8,11.9,324,87%,17.4%,17.6%
Zac,2,1,1,50%,2.5,1,5,7.5,171.5,4.12,12.3,295,75%,25%,16.6%
Lee Sin,1,1,0,100%,2,1,15,17,196,5.01,13.6,348,73.9%,8.7%,17.4%
Sylas,1,0,1,0%,2,2,4,3,138,4.98,8.5,307,54.5%,18.2%,18.5%
