,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Shen,3,2,1,66.7%,4,3.33,11.67,4.7,348.33,7.78,18.2,407,79.7%,20.3%,22.4%
Hecarim,3,1,2,33.3%,2.67,2.33,3,2.43,213,7.85,10.4,384,60.7%,28.6%,23%
Ornn,2,1,1,50%,1.5,1.5,6,5,236,7.47,11.1,352,68.2%,13.6%,19.8%
Gnar,1,1,0,100%,2,2,2,2,296,7.77,13.7,360,44.4%,22.2%,22.2%
Gangplank,1,0,1,0%,2,1,0,2,266,8.97,12,404,40%,40%,24.6%
Rumble,1,0,1,0%,4,8,6,1.25,207,6.67,10.9,351,66.7%,26.7%,20.5%
