,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gangplank,2,2,0,100%,3,0.5,6,18,273.5,8.69,14.1,449,62.1%,20.7%,24.1%
Gnar,1,1,0,100%,1,1,6,7,325,8.02,14.5,357,63.6%,9.1%,20.6%
Camille,1,0,1,0%,3,8,5,1,235,6.91,12,353,72.7%,27.3%,21.4%
Karma,1,0,1,0%,2,4,6,2,189,5.91,9.3,289,100%,25%,19.4%
Kennen,1,0,1,0%,1,6,3,0.67,288,7.35,13.8,353,66.7%,16.7%,20.8%
Rumble,1,0,1,0%,3,1,2,5,273,7.61,12.5,348,71.4%,42.9%,21.8%
Shen,1,0,1,0%,2,5,3,1,186,7.58,8.7,355,83.3%,33.3%,21.9%
