,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lillia,5,2,3,40%,2.8,3.2,5.4,2.56,214,5.54,12.3,317,63.1%,21.5%,18.3%
Nidalee,1,1,0,100%,1,2,8,4.5,162,6.11,9.7,366,56.3%,6.3%,17.9%
Lee Sin,1,0,1,0%,3,5,6,1.8,158,5.17,9.6,313,75%,25%,20.3%
