,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Morgana,2,2,0,100%,0.5,3,11,3.83,46.5,1.18,9.3,236,74.2%,3.2%,13%
Blitzcrank,1,1,0,100%,2,4,8,2.5,26,0.85,7.6,250,45.5%,9.1%,12.9%
Leona,1,1,0,100%,1,5,8,1.8,31,0.7,9.9,225,40.9%,4.5%,12.2%
Pantheon,1,1,0,100%,1,2,9,5,51,1.29,8.9,224,76.9%,7.7%,12.7%
Tahm Kench,1,1,0,100%,2,2,9,5.5,43,1.02,9.8,232,50%,9.1%,12.6%
