,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,3,2,1,66.7%,3.33,2.33,6.33,4.14,249.67,7.86,12.5,392,52.7%,18.2%,20.6%
Akali,2,2,0,100%,4.5,0,4.5,18,290.5,9.23,13.5,429,58.1%,29%,21.5%
Renekton,2,2,0,100%,5,1.5,7,8,264.5,8.77,13.7,455,55.8%,23.3%,22.6%
Camille,1,1,0,100%,2,1,0,2,314,9.44,14.5,437,25%,25%,21.4%
Jax,1,1,0,100%,4,4,13,4.25,266,7.14,15.3,411,70.8%,16.7%,21%
Quinn,1,1,0,100%,3,3,3,2,422,9.67,19,435,50%,25%,23.3%
Ryze,1,1,0,100%,2,1,2,4,358,8.64,17.2,415,21.1%,10.5%,21%
Vladimir,1,1,0,100%,7,0,11,18,344,9.31,17.9,485,85.7%,33.3%,23.8%
Kennen,1,0,1,0%,0,4,1,0.25,253,8.3,9.8,323,50%,0%,19.4%
