,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Urgot,6,5,1,83.3%,3.17,2,5.5,4.33,240.67,7.91,-,-,54.2%,19.8%,-
Sion,1,0,1,0%,1,4,4,1.25,226,6.47,10.4,299,55.6%,11.1%,17.5%
