,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,2,2,0,100%,1.5,1,13.5,15,256.5,8.16,13.4,425,88.2%,8.8%,22.1%
Akali,1,1,0,100%,4,3,6,3.33,258,6.97,13.1,354,35.7%,14.3%,17.7%
Ekko,1,1,0,100%,4,3,13,5.67,249,7.51,13.6,410,56.7%,13.3%,20.5%
Orianna,1,0,1,0%,4,1,3,7,347,9.98,14.1,406,100%,57.1%,24.9%
