,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Skarner,3,2,1,66.7%,1,3,6,2.33,159,4.97,10,314,67.7%,9.7%,17.7%
Poppy,2,1,1,50%,1.5,5,6.5,1.6,156.5,4.06,10.8,280,66.7%,12.5%,16.1%
Sejuani,2,1,1,50%,3,3,8.5,3.83,151.5,4.06,11.6,311,95.8%,25%,17.8%
Trundle,2,1,1,50%,2.5,4,7,2.38,152.5,3.9,11.6,296,76%,20%,16.5%
Nocturne,1,0,1,0%,1,5,7,1.6,177,4.05,11.7,267,57.1%,7.1%,15.9%
