,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,5,3,2,60%,3,3.2,6.2,2.88,163.4,4.82,11.2,329,65.7%,21.4%,17.7%
Taliyah,3,2,1,66.7%,3.67,2.33,8,5,171.33,5.24,11.4,350,72.9%,22.9%,18.2%
Rek'Sai,1,1,0,100%,2,2,4,3,177,5.48,11,342,50%,16.7%,16.8%
Gragas,1,0,1,0%,1,2,5,3,155,4.99,9.2,296,66.7%,11.1%,17.9%
