,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,1,1,50%,0.5,2.5,5.5,2.4,133,4.91,8.1,298,63.2%,5.3%,16.5%
Rek'Sai,2,1,1,50%,1.5,3.5,7,2.43,153.5,4.5,10.2,300,68%,12%,16.5%
Jarvan IV,1,0,1,0%,0,5,1,0.2,118,4.25,7.3,261,50%,0%,16.1%
Kindred,1,0,1,0%,3,6,5,1.33,131,4.46,9,307,80%,30%,19.2%
