,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,1,1,0,100%,7,1,4,11,238,9.32,12.6,493,57.9%,36.8%,22.9%
Lucian,1,0,1,0%,0,3,1,0.33,233,8.02,9.6,331,33.3%,0%,20.7%
Renekton,1,0,1,0%,0,1,4,4,247,6.95,10.7,302,80%,0%,20.1%
