,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,8,4,4,50%,3.38,3.63,6.75,2.79,381,9.63,17.2,434,78.6%,26.2%,24.8%
Caitlyn,2,2,0,100%,6,1,4,10,321.5,9.31,15.1,438,58.8%,35.3%,23.5%
Jhin,2,0,2,0%,1.5,1.5,3.5,3.33,332.5,9.08,14,383,71.4%,21.4%,23.7%
Kalista,1,1,0,100%,11,3,9,6.67,421,9.75,21.3,493,83.3%,45.8%,27.7%
