,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kalista,2,1,1,50%,4,4.5,6,2.22,286,8.99,13.4,421,74.1%,29.6%,24.8%
Jhin,1,1,0,100%,10,2,8,9,301,9.25,16,493,78.3%,43.5%,24.9%
Senna,1,1,0,100%,4,1,11,15,208,7.26,11.5,403,68.2%,18.2%,19.9%
Caitlyn,1,0,1,0%,1,2,1,1,384,10.21,15.1,401,50%,25%,25.1%
Twitch,1,0,1,0%,1,3,0,0.33,237,7.39,11,343,50%,50%,23.1%
